,Bootstrap_nr,Current_position,Salary,Effort,Policy_influence,Teaching_percent,Research_percent,Academic_Resources,Perceived_Autonomy
2328,776,Current_position_4.0,-0.0002151679353148075,0.0006598181284233179,0.0007473343914912216,-7.570609549178211e-05,0.0002378138559653858,-2.5661882338340372e-05,0.0011573314746629137
2329,776,Current_position_5.0,-0.0005967041496545902,0.0006010710524854441,0.0022886863332450243,-0.000979811500438747,-0.0006909385164587825,-6.626893978932424e-05,0.0017798069867527443
2330,776,Current_position_6.0,-0.0008658141247555244,0.0003568258642218157,0.0024732364361491096,-0.0015718290030055995,-0.00043589324628531476,-0.0005764622642735503,0.0018675619893131462
2331,777,Current_position_4.0,-0.002728658690693938,-8.721685583287238e-05,0.001052679126927017,-0.0008018063379787396,2.283285986870349e-06,0.0006667973735092821,0.0004235432754785504
2332,777,Current_position_5.0,-0.006032940703394836,-6.883798192383797e-05,0.0019581559749637925,-0.0014448875290950128,-5.464914172660653e-06,0.0008629594012899757,0.0004257621794260274
2333,777,Current_position_6.0,-0.010142006608643443,-0.00036012270764154567,0.002539233268001123,-0.002339525020016957,-6.4554167353862295e-06,0.0027165362762156422,0.0011733664160019173
2334,778,Current_position_4.0,-0.00021127624928003662,-1.3687144465284963e-06,0.0015351033846188256,-0.0020008570143727053,0.0003223918509763784,-8.336670080133051e-05,3.359707183532761e-05
2335,778,Current_position_5.0,-0.0008140098643808705,-3.47069963545601e-05,0.0025235366040537136,-0.005045471964773419,-0.0002485265749675769,-0.0002590782982713316,4.69834649883919e-05
2336,778,Current_position_6.0,-0.0011433814218034415,-1.7561133871797897e-05,0.003897138519574343,-0.007427267472856545,-0.0006565481832748024,-0.0006503157077116474,9.643845427670458e-05
2337,779,Current_position_4.0,0.0002003967797866194,0.0008003741145335409,0.0006460658752393606,-0.00028676297131242413,0.00038058734999876553,-0.00039121367489524707,0.0007078156355324575
2338,779,Current_position_5.0,0.0005210168853198161,0.000484761971298659,0.0013830089523048496,-0.0019169593537463534,-6.341409864214996e-06,-0.0003587894996127989,0.0013240109371077697
2339,779,Current_position_6.0,0.0008358045997920398,0.0007871389073048139,0.0016214000598875698,-0.002168838243394664,0.0001785617803459822,-0.0008911111007867659,0.0017751509862966456
2340,780,Current_position_4.0,-0.001180185043763739,0.001139252304199553,0.0010833711494840944,7.445465911009651e-05,0.0007819528035235649,0.0011533086436131047,8.438569119881841e-05
2341,780,Current_position_5.0,-0.0043564861792405336,5.695269936371715e-05,0.0021662893236621696,-0.0006490872492971247,0.0002818352407097283,0.0010497779481498954,-1.9461819972893755e-05
2342,780,Current_position_6.0,-0.0057952859515900705,0.0009081619449101865,0.003622850455984786,-0.0009996124494837725,0.0004261543054549976,0.004240684206851854,-0.00021212755559711242
2343,781,Current_position_4.0,-0.0035507689541637616,0.0001550518197879512,0.0016708914287879338,-4.451468510718544e-06,-0.0004052333184543196,0.003004442153370999,-2.1628693804247083e-05
2344,781,Current_position_5.0,-0.00930434131287908,-1.3784883932020854e-05,0.002868705895366902,-0.00011855419168419738,-0.00013425032050954323,0.0033412655768636466,-2.5380630791909382e-05
2345,781,Current_position_6.0,-0.015043026911979989,7.1669060838765e-05,0.005097657404994049,-0.0002432062458580599,0.0002146883279631794,0.007418792521770441,-8.305957586365835e-05
2346,782,Current_position_4.0,-0.0005192056846211941,0.0003158950292184714,0.003497702132308,-0.00019529686785536607,-0.00046247272042719204,0.00021584006925775613,-0.0006488107101817039
2347,782,Current_position_5.0,-0.001316242117800784,0.00013612067599308686,0.008106771447559126,-0.0009478410891623389,-0.00014781944766944084,0.00029557024149745673,-0.0005370963973579495
2348,782,Current_position_6.0,-0.0018432610628130936,-0.0002659335227354148,0.007268572582919698,-0.00185269792624749,0.00025558081965266257,0.0010008347138410767,-0.0018511250679653503
2349,783,Current_position_4.0,0.0017822889136940745,-0.0003630587329203847,0.0010827784558334092,-0.0004312033948808154,0.0003060031253884613,0.0001215234046567932,-4.068633589653226e-05
2350,783,Current_position_5.0,0.0056923352458136045,-0.0002616078283803451,0.0027222815992210977,-0.00215439512252483,-6.732064945678121e-05,1.2723924468233323e-05,-0.00019643685535166696
2351,783,Current_position_6.0,0.007744903988875256,0.0008879854312096547,0.005341380560402687,-0.0025994408225185777,0.00011725946081749375,-0.0003028517878800631,-0.0007367528822687039
2352,784,Current_position_4.0,-0.00018680127622477602,0.0010629972108002078,0.0010859127787028596,-0.00028554572402957946,-0.0007014742056121035,0.0004874727793765221,-0.00031563291136090167
2353,784,Current_position_5.0,-0.0005766995052596737,0.0006117957205309896,0.002159367565528773,-0.0027898081512101893,0.0006529617902437172,0.00024694633296598085,-0.0001997441085928701
2354,784,Current_position_6.0,-0.0010184903580110643,0.00013578757801080974,0.0035976983481640296,-0.004662722479280894,1.7484074423918886e-06,0.0014038260683544512,-0.0004822965690462308
2355,785,Current_position_4.0,-0.0015177975719726788,-0.00019570223738281706,0.00013960281364217358,-0.0009041734797531051,0.00040398039602433184,0.0009361922585388936,9.782543976619662e-05
2356,785,Current_position_5.0,-0.004116615584959214,-6.324993449399239e-05,0.00024569828352791065,-0.002789836410115436,-0.00041818424160424626,0.0007945557518730727,9.493224916560791e-05
2357,785,Current_position_6.0,-0.006559449037558545,-0.0002518636815241592,0.0003491613037024817,-0.0038114977571536224,-0.0005132905971769214,0.0014608061751682098,0.000128383430882533
2358,786,Current_position_4.0,-0.0016302602317907811,0.0005146060209019524,0.0013703944928838017,-0.00032190618548135467,0.0002715369948800631,0.00022484808258646624,0.0006402255919547908
2359,786,Current_position_5.0,-0.005358260659532493,-0.0007340992735091905,0.003657911193250596,-0.0014024495352416711,8.122798634348935e-05,-5.115491806678433e-06,0.00036844898274544324
2360,786,Current_position_6.0,-0.007143948317290361,0.0007994031430970835,0.00476093067756116,-0.002281948759745793,-0.0001918607796780713,0.00205082206605674,0.0015326599719519913
2361,787,Current_position_4.0,-0.004596927849311505,-0.0001265842491386515,0.0022650779605816285,-0.0009030974665760152,0.0005677803182907081,0.00031169697175208037,-0.00012612327351434305
2362,787,Current_position_5.0,-0.012036543639940247,-3.426966981933425e-05,0.0037451842184759517,-0.002844611523366412,-0.0003439638236126571,0.0007017695042164829,0.0001947806861566225
2363,787,Current_position_6.0,-0.015381451503359067,-4.467438253863778e-05,0.004713921249473092,-0.003649765727616628,-0.00018054834026159117,0.0009300585173840304,0.0003992779437434955
2364,788,Current_position_4.0,-0.002102259611431913,0.00015645164131817461,0.004027854161330456,-0.0007607543443306526,8.078209717460087e-05,0.00013534795901431633,0.0001812327364145869
2365,788,Current_position_5.0,-0.00723936329734308,-3.171255226918626e-05,0.0077108971868291775,-0.00222102704145141,-0.00018140372577796763,0.0001859732602983579,0.0003612315968671537
2366,788,Current_position_6.0,-0.009831005379416736,0.00021604926221299256,0.010982495660781485,-0.0021360166280915242,1.6123103458468803e-05,0.00037870967522385526,0.0005482788017786371
2367,789,Current_position_4.0,-0.0023857061579162456,0.0005120782733846203,0.002759841501756807,-0.00029971947439891614,-0.00032875217573986973,0.0008614051058707351,0.0002436055583069009
2368,789,Current_position_5.0,-0.006676933214926509,0.0002053728012368178,0.004502065031573306,-0.0008810165558107919,8.530881920745821e-05,0.0009553334240041415,0.0005012743891013207
2369,789,Current_position_6.0,-0.010377219128065112,0.0003699519812084013,0.00643617149721779,-0.0015957689408942917,0.00011510312591934453,0.003140026990840362,0.0014076133771121044
2370,790,Current_position_4.0,-0.0007993429587194738,-5.469031435978401e-05,0.0020010626094232532,-0.00021378840281808208,-0.00010378782402612526,0.00017947228498028673,-1.8452667204377758e-06
2371,790,Current_position_5.0,-0.0024696589751607755,-0.00019860016114560218,0.003188617055995323,-0.002265163930645172,-2.5695800307548795e-05,0.000473965228956275,0.000134961903509885
2372,790,Current_position_6.0,-0.003855825370515196,-1.680891317926382e-05,0.004946762965757021,-0.0033937712391100433,-4.132682862091801e-05,0.001222503534410649,-1.4933419256180768e-05
2373,791,Current_position_4.0,-0.0016863539924810013,-9.653230284221048e-06,0.001961906898356457,6.2171720655747315e-06,-0.0001165219679583578,0.00012226105364656565,-1.310065904605682e-05
2374,791,Current_position_5.0,-0.004071417425803075,-3.3474837567518215e-05,0.004098163418210849,-2.592645042775419e-05,-4.827530909129087e-05,0.00017457769247485687,-0.00018274737988360597
2375,791,Current_position_6.0,-0.006141222183672062,6.970090980086897e-06,0.007361568444764564,-4.498701705859716e-05,-4.422701209271502e-05,0.0006301328389460117,-0.0003243187238636172
2376,792,Current_position_4.0,-0.0011747899783809282,0.0005172703871317829,0.0016989044750093515,-0.0003416364409319933,-0.0010220431449385623,0.0005381340233074112,6.325620513347452e-05
2377,792,Current_position_5.0,-0.004086693558774731,-6.742032019462232e-05,0.0031465829823161037,-0.0018914137920154072,0.0002088122743211601,0.0004500058370953647,4.731902420402162e-05
2378,792,Current_position_6.0,-0.006099306768144875,0.00035093185433082605,0.005964138337816488,-0.0024679633195079263,0.0002897249607908022,0.0009651153520360945,0.00026143773690921886
2379,793,Current_position_4.0,0.0012064340778328616,0.0012525162830691375,0.0016404169688293575,1.114304433617605e-05,0.0001529042698362255,0.0004095052513314673,-0.0004659379963576823
2380,793,Current_position_5.0,0.003961235719186497,0.001001211164754779,0.002789193930313742,-0.0002986488710688868,-0.00020857613856685594,0.0005841777787112519,-0.0004624957058129392
2381,793,Current_position_6.0,0.004451518379452715,0.001748121875913127,0.0047899544170275105,-0.0003565564342379058,1.1935221737327986e-05,0.0011605533816567428,-0.0012500371451942289
2382,794,Current_position_4.0,-0.0007700589482270367,0.0002566219628896629,0.0026997797639974975,-0.0007795516085906213,8.23704036894201e-05,0.0017997747103120978,-0.00031632042520072823
2383,794,Current_position_5.0,-0.0037596403079207005,-0.0004401562880247959,0.005558260227274488,-0.0022206182870360904,0.0008703620936963146,0.0014960235465097452,-0.00034953044791760684
2384,794,Current_position_6.0,-0.005788376060749923,-0.00010726834540798333,0.00862442830633339,-0.0031743612298141097,0.000994338874187289,0.0029908660647455622,-0.0008277725043323391
2385,795,Current_position_4.0,-0.0018262837556632355,0.00041933518124303594,0.0020515593218398114,0.0004888886882601588,-0.0009080424177582616,0.0007768652606445893,-0.00017316294875454623
2386,795,Current_position_5.0,-0.005124157465834974,6.828243800300573e-05,0.0036999007496857075,-0.0005200195809716141,-0.00041940691462651855,0.0008727717543883458,-0.00029323757964378
2387,795,Current_position_6.0,-0.007821948718858046,0.0003040074566413078,0.005998964979998081,-0.0007895241779616215,-0.00045353494069938315,0.0021221788533180687,-0.0005884407620179661
2388,796,Current_position_4.0,-0.0020677795240330366,-6.021947778795595e-05,0.0042392138553015,-0.00033674026590242115,-0.0002650594070769492,0.0010579738824525369,0.00011728781055794729
2389,796,Current_position_5.0,-0.005506347791585336,-9.205316742166566e-05,0.007663925668363906,-0.0008833032360267703,-0.0010305827888168143,0.001124902398435092,0.0003103074930120288
2390,796,Current_position_6.0,-0.008899920203908436,-0.0006901189791108169,0.007428999864774386,-0.0013764899450929397,-0.002158191359043147,0.002879677035940425,0.0007638867422777794
2391,797,Current_position_4.0,-0.0009967442038770738,0.0003785157712704191,0.0028009528423808437,-7.495401181843738e-05,-0.00046819179022412004,0.00013161530750160807,-4.462965216787529e-06
2392,797,Current_position_5.0,-0.003392291892561553,-0.00012086880709924803,0.00476527160215391,-0.0015341201341975345,-0.000160799395079513,0.0003525164097651571,1.4688464747371794e-05
2393,797,Current_position_6.0,-0.006036139698222283,6.207499403590143e-05,0.00830961076078752,-0.002608379890398524,-0.0003836995307919738,0.0016076811761405738,3.049283858479439e-05
2394,798,Current_position_4.0,0.00047765894782706597,1.2783939225474629e-05,0.0011538933864524976,-0.00014948244749576428,0.0007677905907806452,-6.595990208877987e-05,0.0003448193067991816
2395,798,Current_position_5.0,0.0012027801529147421,-0.00015298606472677396,0.0017376358900502227,-0.0006058767013091012,-7.098167643684721e-05,-9.503046378678125e-05,0.0006568540357298678
2396,798,Current_position_6.0,0.0017156033577594913,0.0003332194140331082,0.0029003729671333895,-0.000689369426673997,-4.251501291902533e-05,-0.00031348041319152867,0.0017249352858852162
2397,799,Current_position_4.0,-0.0023505486278252693,0.00041905592694831774,0.0017176210215358021,-0.0004933993995245891,-0.00042655632942707966,-2.634510388953369e-05,0.000851813775369474
2398,799,Current_position_5.0,-0.00703357566120253,-0.0001601562809945902,0.0030324179555490847,-0.0021339234307294645,0.0002740589163506053,-3.298692175265447e-05,0.0011953268033070817
2399,799,Current_position_6.0,-0.009468441603997972,0.00073987562011493,0.003926356007644697,-0.0018050949972312834,-0.0003415820259910185,-9.596469909649728e-05,0.002587089454433889
2400,800,Current_position_4.0,-0.0028355254669503284,0.00015408050834223066,0.002042556000459418,7.32928739449382e-05,-0.0021756499747527715,-5.1243970495365465e-05,9.766153346446237e-05
2401,800,Current_position_5.0,-0.006698957343107626,0.0003058588713009239,0.003827329054251376,-0.0009968050199290835,-0.0011237159687952807,8.545745778311104e-05,-4.052241115760873e-06
2402,800,Current_position_6.0,-0.012622627398822719,-0.00040671296385832913,0.005654424906981999,-0.002079415607890754,-0.0007925340933738196,0.0024561706385409004,-0.00020104903180152993
2403,801,Current_position_4.0,-0.0008675429881173295,0.0006895402111403182,0.0023745146361998357,-0.00030638743781660375,-0.0007887660794666028,-0.00020069988129225164,0.0002570820720261577
2404,801,Current_position_5.0,-0.002523303482661604,0.0006706149235114762,0.003695254280119394,-0.001919841309635733,-0.0003109512127243227,-0.00019817392589069753,0.0003562262131679906
2405,801,Current_position_6.0,-0.004620243833724626,-0.0006270318332530541,0.005843574955316956,-0.0029516289967136847,3.555794579594196e-05,-0.0007490075083111362,0.0013831272896177183
2406,802,Current_position_4.0,-0.0014191773791836068,-0.00010890823822006593,0.0014182592436609621,-0.000743832610025635,-1.5400741553792142e-05,0.001570651688809011,-0.00020890774158182092
2407,802,Current_position_5.0,-0.004769567544146111,-0.0003603541500890645,0.0025263192770329248,-0.0024741122917524916,0.00010092351496760396,0.0015459301892087485,-0.0004947911520456554
2408,802,Current_position_6.0,-0.006815215852845099,0.0005116453368710143,0.004137739344350289,-0.0030167107715951456,-2.192405026057e-06,0.004227490158922778,-0.0012325728362782222
2409,803,Current_position_4.0,-0.001466715331384789,-1.8842160506043982e-05,-0.00014678266323257802,-0.0007833374422071763,-0.00019525275133687513,0.0011712616582662501,-0.0004725757840029523
2410,803,Current_position_5.0,-0.00492855062116349,3.5900583603048807e-05,-0.00025947307539297396,-0.002321061280551427,0.00019960842465290858,0.0017074329987076457,-0.0007387884436896932
2411,803,Current_position_6.0,-0.007227234056826968,6.203383430997414e-05,-0.00035520787915749324,-0.0024480216957506063,9.555477945722594e-05,0.003215352935856983,-0.0007038252924249848
2412,804,Current_position_4.0,-0.0005177537699582706,0.0002720415626296831,0.0005231635102235568,5.9876091425124016e-05,0.00036245737509841186,0.00019976373041425435,0.0015993441607224915
2413,804,Current_position_5.0,-0.00140913482745115,-1.8483025342709128e-05,0.0009161909954536199,0.00016238645570150693,-1.9399301096400068e-06,0.00029874150909133294,0.002053611726661319
2414,804,Current_position_6.0,-0.00187994619347036,0.0003298300931955528,0.0011695127544400065,0.00020834263687379847,-0.00035848488707243656,0.0006125721618584728,0.002592870436008513
2415,805,Current_position_4.0,-0.0013658170122580159,6.313653784181651e-05,0.0008685173373862999,-0.00022186096311184632,0.00021824908179312883,-9.500287402007086e-05,-0.000556327688044505
2416,805,Current_position_5.0,-0.004623682874147661,6.698332614878436e-05,0.003322473606654104,-0.001209678866460327,-0.00018830119479058146,-8.977559919917079e-05,0.0008555606609571126
2417,805,Current_position_6.0,-0.008464257158250162,-0.0004392564384375241,0.004000820817963871,-0.0014801769312403244,-0.00025739945609902574,0.00044801613683159296,0.001529540235942031
2418,806,Current_position_4.0,-0.001754079675483958,-9.902630469026135e-06,0.0008419871829182879,-0.00036847328672043116,0.00019970862514565531,-1.5300948397160934e-05,0.0001538992374391906
2419,806,Current_position_5.0,-0.00428060830778948,-9.457825191669146e-05,0.0022048912236912327,-0.001968230297753512,-5.841138234513125e-05,-5.694195110345722e-05,0.0002682301531490212
2420,806,Current_position_6.0,-0.005277971069342806,7.515708654341119e-05,0.0031468841875971904,-0.0021072378058049467,3.008632513906549e-05,-0.00015531502307805973,0.0005772749609204582
2421,807,Current_position_4.0,-4.291559342911107e-05,1.3899843331845757e-05,0.0016156382487559462,0.0007463633021492559,-0.0010718153967015037,-1.3212900914205084e-05,0.00012298826284573374
2422,807,Current_position_5.0,-0.0001510503031628606,0.0002586066441081169,0.0052649036636978975,-0.0017831653526878242,-0.00028987896402638333,6.399899414092619e-05,2.1460736578073598e-05
2423,807,Current_position_6.0,-0.000210509153170439,0.00010310788614996658,0.006357951228319115,-0.0019094835735487094,-0.0005360554925271927,0.0007663180496887504,-0.00014834901042756974
2424,808,Current_position_4.0,-0.0018187252939695275,0.00020834236028642104,0.0009527352910149139,-0.000349945778732431,-1.8059672175572037e-05,0.00015649384271896802,3.1732548289530584e-06
2425,808,Current_position_5.0,-0.00654548971040968,2.5173295968031272e-06,0.0025016700406927787,-0.0027595491928604694,0.0006157252665622607,0.0002533469051184454,5.57919212754047e-06
2426,808,Current_position_6.0,-0.00805246463473706,-9.860484637162824e-05,0.0029596225973736088,-0.0037378487301231375,0.00043017731234682414,0.0006710246265664827,1.518967236567256e-05
2427,809,Current_position_4.0,-0.00015841482651230007,0.00047013324013393164,0.0007237443316479118,0.00017812669833913437,0.0005178803304138859,-2.6865781795614433e-05,0.0005745333145874947
2428,809,Current_position_5.0,-0.00043209054856399316,0.00015088408509420049,0.0021651534810965493,-0.0003967076930319474,0.0003876740059038366,-1.1437590335092383e-05,0.0008785060586922343
2429,809,Current_position_6.0,-0.0006523509551938223,0.0007293384842712835,0.002176249282687752,-0.0007468584455074921,0.0001851524115608024,-5.867984124854933e-05,0.0018611607096232492
2430,810,Current_position_4.0,-0.00035459223428090043,0.00042278871643617455,0.0025652466671609,0.0006071324653272313,-0.00034258860415788947,0.00036548823319653014,-0.0005258530120892064
2431,810,Current_position_5.0,-0.0017538244647115919,6.709963159878594e-05,0.003976378026315498,-0.0015008472129316884,-4.792331453243647e-05,0.00046358935239807425,-0.0006494297412072522
2432,810,Current_position_6.0,-0.002560582959497515,0.00033474392558372417,0.006128480465698605,-0.002726134296382105,-2.9202272528713527e-05,0.001035443204858926,-0.0008902473419615657
2433,811,Current_position_4.0,-0.0018654805612187753,0.0005936121424622755,0.0030544982272336448,-1.8159961666758338e-05,0.0001262089024175996,0.0005101463840101372,0.00033185028523839347
2434,811,Current_position_5.0,-0.007481367664911282,-0.0002684924905961541,0.005661189477839419,-0.00036130461517835645,-0.00014750211555943508,0.0007004068470270192,0.000605232709866786
2435,811,Current_position_6.0,-0.011427834068896603,0.00021599163289108526,0.007757762259880401,-0.00041630817144742413,-0.00047092628754816126,0.0019258676775759428,0.002247334826136723
2436,812,Current_position_4.0,-0.00285865824991658,-9.917947823394079e-05,0.0005108898924824919,-0.0008991112355193328,2.1806036664636616e-05,0.0005116757087159938,1.3276403326037884e-05
2437,812,Current_position_5.0,-0.008615582014662426,-0.00025722648559230155,0.0015500237613290035,-0.002687709523860126,0.0007977109542810825,0.0021657424813349524,-0.0002691523699649774
2438,812,Current_position_6.0,-0.013360832894124876,0.00021670400632803496,0.0023062153872390745,-0.00334179278602577,0.0007785480858173743,0.005234623009716397,-0.000865999922414986
2439,813,Current_position_4.0,-0.0034632167489657023,0.00013095668166457504,0.0031015963291330753,-8.762106118525353e-05,-0.0008601542385714377,0.0006524265280826956,0.0004948615997823874
2440,813,Current_position_5.0,-0.010653498315951523,-0.00029434225712953555,0.00579559969268865,-0.0005483946262081933,-0.00039268038945256315,0.000712282130866159,0.0004444952012134591
2441,813,Current_position_6.0,-0.01728321912362221,0.0006064965082093065,0.0072237490394966635,-0.0007221418858008201,-0.00033123999605526604,0.002542125575358832,0.0018998209522827617
2442,814,Current_position_4.0,0.000287624434215065,0.0007613564803980322,0.00122526025169823,0.0002931487910000403,0.0006910048068736247,0.0004863719044435142,2.6180141682624705e-05
2443,814,Current_position_5.0,0.0008838719052133231,0.0005506084110540889,0.002359379845225789,-0.0015655494471639346,4.8881488353953944e-05,0.00020438172465957563,-6.450040198596454e-05
2444,814,Current_position_6.0,0.001286592254465618,0.0007226361956382546,0.003844462362210056,-0.002719456761843088,0.00012333139247205108,0.002621096672940432,-0.000724738865996864
2445,815,Current_position_4.0,-0.002941908096429663,0.00023761271818215955,0.0005129291215490566,-0.0011267251624856901,-4.540714916763604e-05,0.0016041771624364387,-0.0002485793637664475
2446,815,Current_position_5.0,-0.0073603054045208345,-8.164396740330418e-07,0.0011435943035698341,-0.0024902562413493274,5.5103045690228576e-05,0.0028160137937581833,-0.0003991535960219371
2447,815,Current_position_6.0,-0.009931754620180382,0.0003121103567965465,0.0017182921464322005,-0.0027658607902643663,2.2092237841321146e-05,0.005828283143064924,-0.0012399388392014613
2448,816,Current_position_4.0,-0.0027468623006952917,0.0002785207108787865,0.0007844223121543172,-0.0003714900166632429,-0.0008022501457489534,-2.1976308377874422e-05,0.0009924465210909288
2449,816,Current_position_5.0,-0.008284991944416393,0.000252570213580871,0.0017656723043545269,-0.002961970577710654,-0.00038086296095124093,-2.292471807622908e-05,0.0014910052463413797
2450,816,Current_position_6.0,-0.012757639951801304,0.00015714415691625333,0.0024366747566603114,-0.003074889778121236,-0.0005111067820663708,-6.0454498402187205e-05,0.002403137638009968
2451,817,Current_position_4.0,-0.0006871911600225098,0.0009171646362617229,0.001054606657727448,-0.0005483196828984425,9.866720578857732e-05,0.00028350183150106046,6.912437541448249e-06
2452,817,Current_position_5.0,-0.0024705340561654797,0.0008915893925981394,0.004296956942623293,-0.002078392332644881,-0.00030210704225005537,0.0013581683844469939,-3.8512990057873765e-05
2453,817,Current_position_6.0,-0.00328566147822929,0.00022902231206468166,0.005571977937592456,-0.002018295922722818,-0.0003657390407071128,0.002539665073915978,-3.605738050204947e-05
2454,818,Current_position_4.0,-0.00363733440778853,5.711853191002372e-06,0.0008159574893118124,-0.00015588531578430458,-0.0004129965401530396,-8.781139228928966e-07,0.00024030405569967772
2455,818,Current_position_5.0,-0.009179385951182993,3.0451051643189112e-05,0.0015537619847652458,-0.001801299939851129,-0.00011377643983639107,1.3009384718275256e-05,0.0003629559503614201
2456,818,Current_position_6.0,-0.013007804493975572,-3.2819001883815056e-05,0.0020776382730141453,-0.003988105260996118,-8.89608966575074e-05,8.219192723876868e-05,0.0007012179302135533
2457,819,Current_position_4.0,-0.0017923390991777513,0.00022811692958192337,0.0008790315815875691,-0.0004584880227983195,-7.570472530457888e-05,0.00028870166649548064,-0.0001488618597057055
2458,819,Current_position_5.0,-0.004837242871367342,2.8381208444298048e-05,0.0028527905417119466,-0.0028440521269454903,0.0006431462633607722,0.00023392774514735388,-9.563240144914358e-05
2459,819,Current_position_6.0,-0.0075928425371185335,0.0006035641766194955,0.006277686548177482,-0.004285409962408638,0.0006524409829738576,0.0009405881892587188,-0.0007510075268884793
2460,820,Current_position_4.0,0.001798749789578839,0.0012102628293309164,-0.00018518459795684007,2.4375779020170437e-05,0.0002720471504921222,0.00015421335491318347,0.00018315569919745702
2461,820,Current_position_5.0,0.004781330279763918,0.0008145392485059793,-0.00030095690292353635,-4.647040738974854e-05,0.00013295805757212702,0.00012590400665313603,0.00029502841808421636
2462,820,Current_position_6.0,0.006749743840188077,0.0006720654266785942,-0.0003656041396266079,-4.439024932292989e-05,0.0001248412424861417,0.0008777796607303068,0.0006357951970538269
2463,821,Current_position_4.0,0.00041540505036200947,0.0007444377845917476,0.0015460037180718754,2.787673746875747e-06,-5.285777937303906e-05,0.000841132948372812,3.405986516183149e-05
2464,821,Current_position_5.0,0.001192417857116947,0.0005098134166152819,0.005306244193195915,-0.0008690227450568505,3.5927472770411482e-06,0.0007924832865045334,-0.00038653669567486937
2465,821,Current_position_6.0,0.0016033097383312646,0.0016287175992175202,0.006414993100223447,-0.0009283686309843298,2.1125105649805117e-06,0.001549096056549058,-0.0011717245763909977
2466,822,Current_position_4.0,-0.0010242243539649164,0.0018402658584874454,0.003652527297433824,-0.00016728333466999447,-0.0012005643487728794,0.0002626923694141051,8.815014148893555e-05
2467,822,Current_position_5.0,-0.003326325983214755,0.0011298795800280149,0.006238951246878107,-0.002204585059482656,-0.0005795206083366902,0.0002085061370960657,7.468307355244756e-05
2468,822,Current_position_6.0,-0.005972094657285918,0.0006993653060089469,0.006366353216098874,-0.00321295820698489,-4.5510942547341415e-05,0.0010077431805032683,0.00018504719823549974
2469,823,Current_position_4.0,-0.0012727168390162526,0.0010410638221701864,0.0005126414384947544,-1.979851509765788e-05,3.804491679570746e-05,-0.00013189401456838442,0.0007463121566424717
2470,823,Current_position_5.0,-0.004723353958580127,0.0007229147810106062,0.0009219085796829592,-0.0008474131813744733,1.4533939326921232e-07,0.0003056088277588178,0.0012438707690114632
2471,823,Current_position_6.0,-0.007200635108547421,0.0004403881738698729,0.0014777097599798408,-0.0011651518122425604,6.525098551895418e-06,0.0013846369232079596,0.0025529957863794873
2472,824,Current_position_4.0,-0.002071284726429687,4.1923810799312006e-05,0.0024764023652434583,-0.0002173078886183575,-8.84754270647662e-05,0.0006497296073384962,-0.0001657195167193345
2473,824,Current_position_5.0,-0.005620848406306446,-0.0001729155736334294,0.004220357686964027,-0.00046859678384635636,0.0004387563647983627,0.00045451027273508043,-0.0002668247852352985
2474,824,Current_position_6.0,-0.0075249363973171985,0.0002448527284911673,0.005915543613291719,-0.0004813470004629314,0.00032015203905942055,0.0016398940840717977,-0.0003997402882557077
2475,825,Current_position_4.0,5.6787939097987345e-05,0.0006572752802023482,0.0010718093694754745,6.647027322722209e-05,0.0007826852945754054,0.00048431425466536986,0.0017789119730275923
2476,825,Current_position_5.0,0.00018249345215137828,-0.0004634881125553601,0.0019224362534064005,0.000404663719051358,-1.8421496707159024e-05,0.0004458463355054706,0.002551867222659128
2477,825,Current_position_6.0,0.0002476347646851941,0.0008552520748671586,0.0036003498103607053,0.0005565817633328891,-0.00028789142670877636,0.0007835583969419408,0.005199458047228379
2478,826,Current_position_4.0,-0.0027977380669088462,5.509658266182017e-05,0.0040925721762857265,-0.00013988098229195453,0.0004776258281633151,0.00027678902204657555,1.371116395682899e-05
2479,826,Current_position_5.0,-0.00811853068265216,6.43778782203796e-05,0.00584224153375991,-0.0006361578450815855,5.410323172803873e-05,0.00011383464212533037,-1.1179520318422829e-06
2480,826,Current_position_6.0,-0.011691144896381112,0.00026720946040465664,0.010594396016670879,-0.000978872578534294,0.00026938865135534744,0.0015045040731983057,0.0002505339609135283
2481,827,Current_position_4.0,-0.002252022696969144,-0.0006194007178580366,0.002023254398284397,7.387959062534649e-06,0.0007416334731294002,0.00039577805930840823,-0.000352647503234244
2482,827,Current_position_5.0,-0.005974382030806889,-0.0009009657601358186,0.004587695687461497,-0.000312922105883153,3.342873798640074e-05,0.00039197064549286554,-6.799259586631935e-05
2483,827,Current_position_6.0,-0.009369998721849153,-0.0009671616175613986,0.005637243485681823,-0.00044434503954584,4.365944932001179e-05,0.001692342048666835,0.0005344259259704021
2484,828,Current_position_4.0,-0.00047264660566398995,0.00023853772993335777,0.000743270831121555,0.0004669251642094858,0.00045075084629270527,0.0003160203243134222,0.00013508065736757117
2485,828,Current_position_5.0,-0.0014136165804364256,-3.879576931126033e-05,0.0026221186989599937,-0.00016087041202909847,0.00021937500975147408,0.0003196668869704422,8.476259631658465e-05
2486,828,Current_position_6.0,-0.001917858300581427,0.00021822507441158134,0.003698539602215993,-0.0004485555058468839,0.0003791864543108718,0.001175465710309393,0.0011672028978703137
